study,task_index,task_id,row_idx,pid,mesh_n,n_steps,ratio,transient,Tf,H0,P0,Ux,Uy,dpdx,dpdy,Hdot,Pdot,Qx_re,Qy_re,P_re,dP,dQx,dQy,dP_over_Pre,dQx_over_Qxre,dQy_over_Qyre,wall_time_s
ahratio,5,9368,9368,7262,40,10,0.6333333333333333,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,358.74176155077294,2.5666593712485483e-09,7.336848676456914e-10,8.771989434679887e-05,0.09205657846070392,0.44623272947656345,6.63621187210083
ahratio,5,9368,9368,7253,40,10,0.7388888888888889,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,467.6449435320683,1.4466263272939936e-09,6.754924748874913e-10,0.00011434900932949207,0.05188513578920228,0.4108396725929044,6.697826385498047
ahratio,5,9368,9368,7266,40,10,0.8444444444444444,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,651.9078441704623,2.2854206365240296e-10,6.217724872540808e-10,0.0001594051580927773,0.00819695852510196,0.3781667665998639,6.566661357879639
ahratio,5,9368,9368,7259,40,10,0.95,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,1015.1943123135716,-1.0636838411595318e-09,5.758611513710968e-10,0.0002482363286411358,-0.03815040518347113,0.35024314212779317,6.5050599575042725
ahratio,6,9672,9672,7260,40,10,0.0,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,349.56056202203035,1.2137854224994651e-08,6.739917113207578e-10,4.310200602483257e-05,0.48636374362827844,1.5332584551825525,6.39059591293335
ahratio,6,9672,9672,7261,40,10,0.10555555555555556,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,222.83059297688305,1.2054972781266999e-08,6.715206389351266e-10,2.7475769879330172e-05,0.4830426846913793,1.5276370320033081,6.454432010650635
ahratio,6,9672,9672,7255,40,10,0.2111111111111111,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,150.44244954921305,1.1808392103207561e-08,6.642419051925831e-10,1.8550065629120045e-05,0.4731621984485615,1.511078697729571,6.398000240325928
ahratio,6,9672,9672,7262,40,10,0.31666666666666665,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,119.79378551524132,1.140312468264785e-08,6.525283797382672e-10,1.477098112884377e-05,0.4569231354164724,1.4844316905911126,6.5240209102630615
ahratio,6,9672,9672,7253,40,10,0.4222222222222222,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,122.90736608114094,1.0847349729176396e-08,6.369818572423311e-10,1.5154896200766983e-05,0.43465323647267223,1.4490650285607014,6.266563177108765
ahratio,6,9672,9672,7266,40,10,0.5277777777777778,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,155.1865811655298,1.0152013735281576e-08,6.183955264596379e-10,1.913503319046696e-05,0.4067911275033809,1.4067831305125191,6.144564628601074
ahratio,6,9672,9672,7259,40,10,0.6333333333333333,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,215.0070108640939,9.33042733067467e-09,5.977118287405373e-10,2.6511095599684294e-05,0.3738701653586993,1.3597299488790162,6.2450175285339355
ahratio,6,9672,9672,7260,40,10,0.7388888888888889,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,304.1733754631132,8.397721201099383e-09,5.759666764397193e-10,3.750561157691039e-05,0.33649663652267653,1.3102620725469374,5.967946529388428
ahratio,7,8287,8287,7262,40,10,0.0,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,2.9154798930534023,1.3611488590131585e-18,-1.8659962371130695e-26,-1.0004682119466266,2.449406303961313e-11,-5.832512671135817e-11,4.569847345352173
ahratio,6,9672,9672,7261,40,10,0.8444444444444444,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,429.8873187638819,7.370248020907065e-09,5.54225217788534e-10,5.300656829299927e-05,0.29532579255530234,1.2608025988694231,6.064992666244507
ahratio,6,9672,9672,7255,40,10,0.95,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,610.6245920415968,6.264945152844037e-09,5.335082545108211e-10,7.529208870944979e-05,0.25103631347693217,1.2136737416776724,5.9050376415252686
ahratio,7,8287,8287,7266,40,10,0.2111111111111111,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,5165.00955929131,-8.524610576661996e-10,-3.201196390968448e-14,-1772.4107412929295,-0.015340155301183942,-100.05925061244568,32.982871532440186
ahratio,7,8287,8287,7259,40,10,0.31666666666666665,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,7525.396170306652,-1.8577851549133695e-09,-1.5046058977967484e-13,-2582.3946406337923,-0.033431102261288835,-470.29210399385505,33.8783860206604
ahratio,7,8287,8287,7253,40,10,0.10555555555555556,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,2655.724457029393,-2.1744935616496853e-10,-2.2962880532434715e-15,-911.3312375358081,-0.0039130314091359334,-7.177468475414077,37.16341018676758
ahratio,8,5433,5433,7266,40,10,0.0,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,2.9565379239703353,2.3219423015506517e-18,6.156542661357077e-25,-1.0007999170246886,2.615544607327836e-11,-1.8756113307646982e-10,6.239685535430908
ahratio,7,8287,8287,7260,40,10,0.4222222222222222,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,9762.775668258835,-3.1768454931821438e-09,-4.4858542809935306e-13,-3350.1677510214417,-0.057167776516030604,-1402.1358357743695,45.955644845962524
ahratio,7,8287,8287,7258,40,10,0.5277777777777778,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,11934.537118351316,-4.7499171087107325e-09,-1.066797841075799e-12,-4095.4235491923123,-0.0854754190353936,-3334.471850404865,48.83824682235718
ahratio,7,8287,8287,7255,40,10,0.8444444444444444,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,20744.933785555917,-1.0427051876119825e-08,-6.2679319356785405e-12,-7118.775492445536,-0.18763624880541177,-19591.568144436045,50.64072299003601
ahratio,7,8287,8287,7261,40,10,0.7388888888888889,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,16796.29996697991,-8.425495873753879e-09,-3.693939459790884e-12,-5763.772967641515,-0.15161797014718192,-11546.08368287584,52.200289726257324
ahratio,7,8287,8287,7262,40,10,0.6333333333333333,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,14179.600895007079,-6.517459508714464e-09,-2.0498951716779865e-12,-4865.833575921929,-0.11728259037025343,-6407.322440161768,52.88134789466858
ahratio,8,5433,5433,7259,40,10,0.10555555555555556,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,993.4669695213644,-3.450115651196112e-10,-3.808574897585599e-15,-336.29254426358114,-0.0038863719309980044,1.160295091726521,33.66621160507202
ahratio,8,5433,5433,7253,40,10,0.2111111111111111,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,1928.8108294838428,-1.345754808213095e-09,-4.98721522860563e-14,-652.9101833780904,-0.015159212737786814,15.193718140618014,34.094006299972534
ahratio,8,5433,5433,7266,40,10,0.31666666666666665,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,2809.096795404738,-2.928996971255449e-09,-2.3325198079509845e-13,-950.8905050607387,-0.032993594319422136,71.06099675855428,33.6360809803009
ahratio,9,1423,1423,7253,40,10,0.0,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.7670287324581295,3.7620402590187217e-10,4.260875926178843e-10,-4.113975861790928e-06,0.0017468883667600462,0.005479543607617715,4.956388473510742
ahratio,9,1423,1423,7266,40,10,0.10555555555555556,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.395387964323163,-5.263141746333271e-10,1.0246046682580845e-10,-3.2487261229042293e-06,-0.002443918846226518,0.001317655350111033,4.885591745376587
ahratio,9,1423,1423,7253,40,10,0.2111111111111111,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.1329590841778554,-3.212715334062504e-09,-8.361040001920532e-10,-2.63774223875836e-06,-0.014918115321416807,-0.010752409619363476,4.583512306213379
ahratio,8,5433,5433,7260,40,10,0.4222222222222222,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,3643.6638426790896,-5.006986984883922e-09,-6.93956873519799e-13,-1233.3947898500487,-0.056401047513230475,211.41628453344808,33.813143253326416
ahratio,9,1423,1423,7266,40,10,0.31666666666666665,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-0.9408849975443445,-7.620620155844888e-09,-2.29596451608051e-09,-2.1905575713157626e-06,-0.03538604528707229,-0.029526411717622023,4.5581347942352295
ahratio,9,1423,1423,7264,40,10,0.4222222222222222,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-0.795919859141577,-1.3649550686775268e-08,-4.131774417749451e-09,-1.8530514123974901e-06,-0.06338114338108856,-0.053135173356716796,4.38134241104126
ahratio,8,5433,5433,7258,40,10,0.5277777777777778,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,4452.815268484231,-7.486880116508701e-09,-1.6448733006760791e-12,-1507.29578507852,-0.08433572574721948,501.11615725250715,33.22785043716431
ahratio,9,1423,1423,7253,40,10,0.5277777777777778,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-0.6834858875372447,-2.1165735855711657e-08,-6.1616480493530955e-09,-1.59128393984369e-06,-0.09828224897811942,-0.07923962059956441,4.3463099002838135
ahratio,9,1423,1423,7260,40,10,0.6333333333333333,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-0.5937897267285734,-3.000803556640051e-08,-8.186829308712719e-09,-1.382454375454626e-06,-0.13934111447797215,-0.10528372330579618,4.395535469055176
ahratio,9,1423,1423,7266,40,10,0.7388888888888889,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-0.5185739097069018,-3.999424211859701e-08,-1.0014968819997062e-08,-1.2073377800263325e-06,-0.18571166570286857,-0.12879384269543792,4.697133302688599
ahratio,9,1423,1423,7258,40,10,0.95,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-0.054279900970868766,-6.259292728341316e-08,-1.2513560054361047e-08,-1.2637383777224315e-07,-0.29064775755848127,-0.16092606119584155,4.270668268203735
ahratio,9,1423,1423,7264,40,10,0.8444444444444444,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-0.4404207821935415,-5.092664246010193e-08,-1.1487152183241878e-08,-1.0253825722770148e-06,-0.2364758299925933,-0.1477263182640088,4.389047384262085
ahratio,10,1231,1231,7253,40,10,0.0,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-5.60391711932607,-5.367825040262572e-10,3.742421030160428e-10,-4.674764461549221e-06,-0.006273914258251668,0.022011950003096477,4.735852003097534
ahratio,10,1231,1231,7260,40,10,0.10555555555555556,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.769001795211807,-8.927352483047158e-10,3.0294380967508305e-10,-3.978281554599736e-06,-0.010434290166262244,0.01781836928174179,4.767679691314697
ahratio,8,5433,5433,7262,40,10,0.8444444444444444,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,7656.962612739814,-1.645705214730639e-08,-9.66826776512481e-12,-2591.912481609702,-0.18537994664059587,2945.470139102057,34.521568059921265
ahratio,8,5433,5433,7261,40,10,0.7388888888888889,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,6246.899308579535,-1.3290354053589256e-08,-5.701200845080648e-12,-2114.600411176972,-0.1497087754985488,1736.88992218263,35.141371965408325
ahratio,8,5433,5433,7255,40,10,0.6333333333333333,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,5285.753850048133,-1.027607553855665e-08,-3.1687469682517237e-12,-1789.2488277089922,-0.11575452990979078,965.3693712355657,38.24709510803223
ahratio,10,1231,1231,7258,40,10,0.31666666666666665,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-3.7488086009398103,-3.832503378220688e-09,-2.2573244186675961e-10,-3.1272406153877987e-06,-0.044794301992078865,-0.013276996854186112,4.5562779903411865
ahratio,10,1231,1231,7266,40,10,0.2111111111111111,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.178361771628261,-1.9763500606025237e-09,9.612303872721902e-11,-3.485572092089161e-06,-0.023099580801359706,0.005653707868669577,4.789366722106934
ahratio,10,1231,1231,7264,40,10,0.4222222222222222,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-3.4317897523287684,-6.5282706145393876e-09,-6.308514600372782e-10,-2.8627848042878704e-06,-0.07630243121389171,-0.03710504693568835,4.62150239944458
ahratio,7,8287,8287,7256,40,10,0.95,1,0.05,1.137424779865503e-06,-6.776846177165529,0.04999696204333709,1.3804490804963177e-20,-1435.2838507173944,-27.95974303166605,-5.189265500724596e-07,77.25461415577477,5.5570562417996335e-08,3.1993007856589657e-16,-2.9141154693767906,34703.04855472658,-1.2473847632656734e-08,-1.0764678240155019e-11,-11908.60448716129,-0.2244686231323281,-33646.97151455173,61.40106749534607
ahratio,10,1231,1231,7253,40,10,0.5277777777777778,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-3.198575887363404,-1.0141920364949148e-08,-1.0795442550630583e-09,-2.6682387636048605e-06,-0.11853877186093033,-0.06349599357493835,4.546469449996948
ahratio,10,1231,1231,7260,40,10,0.6333333333333333,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-3.0322502492927015,-1.4748441443672766e-08,-1.5285810534176287e-09,-2.529490604889957e-06,-0.1723797932428926,-0.08990717359790763,4.74556565284729
ahratio,10,1231,1231,7262,40,10,0.7388888888888889,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-2.9204701411072165,-2.0401991284686047e-08,-1.9364187926871107e-09,-2.4362441013948316e-06,-0.2384584874835205,-0.11389513180417846,4.804539918899536
ahratio,10,1231,1231,7261,40,10,0.8444444444444444,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-2.8187965536490083,-2.7114622666097015e-08,-2.269432457134676e-09,-2.351428415650891e-06,-0.31691572746122626,-0.13348213196555134,4.6371848583221436
ahratio,11,8952,8952,7258,40,10,0.0,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,1.5831028526039383,1.561214070687684e-18,9.778177439247323e-29,-1.0009885953376234,3.9098695303870636e-11,1.5874645331098199e-12,4.006283283233643
ahratio,10,1231,1231,7255,40,10,0.95,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-1.5330332745797932,-3.482602430027571e-08,-2.511105860464197e-09,-1.2788500111222025e-06,-0.4070465948067319,-0.14769673483437806,4.878824710845947
ahratio,8,5433,5433,7259,40,10,0.95,1,0.05,1.8262410782684164e-06,-6.78859555842355,0.04930404700114541,0.0,-1475.9238632298277,67.47706343624013,-5.137231760888911e-07,76.68841458386045,8.8774716173656e-08,-3.2824192093396117e-15,-2.9541748292305274,11955.703002193368,-1.9713462015081138e-08,-1.6389806849231925e-11,-4047.053303648743,-0.22206167324172343,4993.209521379014,49.552146196365356
ahratio,12,1327,1327,7259,40,10,0.0,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-2.6948825045255944,5.167173679251286e-11,7.14323270853882e-10,-3.737113399664713e-06,0.0003654571191296109,0.01035019242653915,4.712866544723511
ahratio,12,1327,1327,7259,40,10,0.10555555555555556,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-2.201595925842412,-5.411799334209298e-10,4.2642195951788885e-10,-3.053050966524903e-06,-0.003827586833261337,0.006178644202135826,4.4436445236206055
ahratio,12,1327,1327,7259,40,10,0.2111111111111111,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-1.8532503818860278,-2.3246065688333297e-09,-4.0855792693799385e-10,-2.5699847111884518e-06,-0.01644117408259239,-0.00591980316718696,4.435960531234741
ahratio,12,1327,1327,7259,40,10,0.31666666666666665,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-1.599150296766311,-5.311727455062711e-09,-1.7073886934893605e-09,-2.2176128243391567e-06,-0.037568093000701214,-0.02473922136596191,4.4145190715789795
ahratio,11,8952,8952,7266,40,10,0.10555555555555556,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,5152.120259987705,-1.5475389564195894e-10,-1.6950897132555697e-15,-3257.6617580928832,-0.003875621880685935,-27.5193901619323,46.36069583892822
ahratio,12,1327,1327,7259,40,10,0.4222222222222222,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-1.4092707054223865,-9.519560598909059e-09,-3.3408901409836855e-09,-1.954298351837077e-06,-0.06732870632599207,-0.04840785292319269,4.498067378997803
ahratio,11,8952,8952,7264,40,10,0.2111111111111111,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,10028.74508680177,-6.131660975547899e-10,-2.3573486375556452e-14,-6341.129030830111,-0.015355994331000407,-382.71010907145074,48.876267433166504
ahratio,11,8952,8952,7256,40,10,0.31666666666666665,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,14613.639980221955,-1.3405577224612275e-09,-1.10615409120344e-13,-9240.13681897633,-0.03357262717000427,-1795.8156301108736,48.487980127334595
ahratio,11,8952,8952,7253,40,10,0.4222222222222222,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,18958.569301215703,-2.295435818327045e-09,-3.3007246443164135e-13,-11987.415488021139,-0.05748638020590451,-5358.650258669436,49.7789044380188
